hotspot_id,hotspot_name,lat,lng,hotspot_species,hotspot_checklists
L320006,Pyramid Lake,39.91868099999999,-119.48541300000001,238,193
L273165,South Fork State Recreation Area,40.6776438,-115.7598495,192,101
L190275,Carson Lake,39.33693,-118.73472600000001,213,348
L344959,Ruby Lake NWR,40.10128159999999,-115.5080474,209,141
L969157,Mason Valley WMA,39.0901674,-119.12280319999999,187,183
L600602,Spooner Lake State Park,39.1070197,-119.90959170000001,174,337
L868854,Carson City WWTP Wetlands,39.1638915,-119.7365785,151,226
L269372,Walker Lake,38.694085,-118.7155151,169,59
L375272,Sheldon NWR,41.81876,-119.2326558,156,55
L365709,Rye Patch Dam,40.469633,-118.30781940000001,178,146
L869919,Austin,39.490562600000004,-117.0687139,67,27
L869907,Eureka (town),39.511382999999995,-115.9605485,72,18
L878236,McCarran Ranch (Storey Co.),39.5462299,-119.5668054,141,108
L190286,Pea Island NWR,35.66591000000001,-75.4799,323,1906
L1023805,North River Farms (permission required),34.76721080000001,-76.5368986,222,244
L337931,Fort Fisher SRA,33.9513428,-77.92760870000001,256,254
L469291,Sunset Beach,33.8715558,-78.5078716,221,148
L190061,Mattamuskeet NWR,35.459785,-76.19870999999999,275,891
L303621,Lake Crabtree County Park,35.841973599999996,-78.79771260000001,241,1706
L302859,Mackay Island NWR,36.5170859,-75.95690809999999,230,349
L340685,Jordan Lake--Historical Data Only,35.7145802,-79.03652430000001,261,195
L282505,Cowan's Ford Wildlife Refuge,35.3714422,-80.97442940000002,208,1109
L805361,New River Inlet,34.529576000000006,-77.3440719,172,188
L871971,Falls Lake--Ellerbe Creek RR Grade,36.066078100000006,-78.80536079999999,221,444
L307025,Croatan NF--Craven Co.,34.84368549999999,-76.9533335,159,38
L207852,Jackson Park,35.3217702,-82.4483866,212,1616
L386755,Archie Elledge Treatment Plant (restricted access),36.0402506,-80.30196910000001,221,1499
L529457,North Topsail Island,34.443158700000005,-77.52227779999998,152,44
L189725,Pettigrew State Park,35.8068158,-76.451879,202,442
L1257632,Lake Brandt--Horsepen Creek mudflats,36.1482716,-79.85404009999999,183,415
L166279,Beaver Lake Bird Sanctuary,35.633465,-82.55752000000001,211,2418
L860374,Brevard Hike & Bike Path--Hospital Fields,35.2566586,-82.70778179999999,164,459
L331344,Mason Farm Biological Reserve,35.88494439999999,-79.0145083,200,2321
L835859,Goose Creek SP,35.4710859,-76.91039090000001,184,215
L1341755,Goose Creek--Spring Creek Impoundment,35.2734577,-76.61112820000001,127,35
L165194,Riverbend Park,35.818417,-81.18590499999999,198,713
L1174469,Lake Surf (restricted access),35.23379290000001,-79.1896706,180,48
L676457,Goldsboro Wastewater Treatment Plant,35.3338228,-77.99520490000002,169,54
L792246,Greenville--River Park North,35.6264831,-77.361517,193,330
L248876,Lake Junaluska,35.5278203,-82.9753536,193,841
L1194645,Palmetto Peartree Preserve,35.9827292,-76.12014769999999,183,316
L480402,Coddle Creek Reservoir--North End,35.48094139999999,-80.71681020000001,151,178
L358674,W. Kerr Scott Reservoir--Dam,36.13343830000001,-81.22879029999999,183,222
L1035233,Buckhorn Reservoir,35.700411200000005,-78.13939189999999,187,40
L1392990,Carvers Creek SP--Long Valley Farm,35.2064291,-78.9777153,141,426
L886226,Mebane Bridge Rd.,36.4731334,-79.7453356,158,442
L816731,Rankin Lake and Spillway,35.292780400000005,-81.19763370000001,154,237
L424469,Valle Crucis Community Park,36.211991399999995,-81.77578929999999,166,611
L1335130,Lake Hickory--Lovelady Access Area,35.79654310000001,-81.3474983,100,132
L593590,Falls Lake--Neuse River RR Grade (Granville Co),36.0812068,-78.78966450000001,152,44
L602221,Medoc Mountain State Park,36.263834800000005,-77.88838859999998,111,77
L358792,Pee Dee NWR,35.0797413,-80.0920486,206,488
L971809,North Carolina Zoological Park,35.6305643,-79.7705054,139,77
L1446443,Lake Norman SP,35.6678622,-80.94036480000001,104,39
L1649906,Cane Creek Park,34.8415557,-80.6804546,127,79
L3337870,Broad River Greenway,35.2017396,-81.6634154,61,7
L231610,Lake Hickory--Dusty Ridge Access Area,35.8150988,-81.23050690000001,121,222
L613247,Blue Ridge Pkwy--Linville Falls,35.9498013,-81.92607879999998,122,105
L1152715,Cape Fear River--Lock and Dam 1,34.404732100000004,-78.29301600000001,109,93
L1066890,Ferguson Fields (Kituwah Farm),35.4384354,-83.40185170000001,143,100
L1872110,U.S.64/NC33 pond,35.8676737,-77.5210022,48,18
L784636,Blue Ridge Pkwy--Waterrock Knob,35.46395570000001,-83.13764330000001,80,70
L2022192,Concord United Methodist Church Fields,36.4463492,-79.07283069999998,154,208
L421615,Dismal Swamp SP,36.5053847,-76.35597829999998,170,569
L1741098,Roanoke Rapids Lake--Vultare access,36.5006165,-77.77792940000002,101,5
L962766,Cedarock Park,35.99215690000001,-79.44328670000002,111,67
L440334,Grandfather Mountain--Swinging Bridge,36.09617240000001,-81.8315578,128,244
L1023934,Little Tennessee River Greenway,35.19457260000001,-83.38479279999999,129,77
L2834796,Green River Game Land--Green River Cove Rd.,35.302513600000005,-82.26392980000001,126,58
L388455,Howell Woods Env. Learning Center,35.3705751,-78.29750060000002,159,451
L2757662,Elkin and Alleghany Rail-Trail,36.25217500000001,-80.86127300000001,148,331
L357287,Raven Rock SP,35.46067,-78.90655520000001,144,134
L1048201,Lake Tahoma,35.72563910000001,-82.0843935,127,18
L581115,Catawba College Ecological Preserve,35.6898839,-80.47879099999999,133,240
L999354,Pee Dee NWR--Andrews Pond,35.09505210000001,-80.01997229999999,135,50
L712753,New River SP--Alleghany Access,36.558739300000006,-81.3235474,122,50
L713961,Lake Waccamaw SP,34.29041010000001,-78.5098457,155,87
L515422,Morrow Mountain SP,35.373724499999994,-80.07334829999998,130,108
L280762,Hanging Rock SP,36.3923842,-80.26763190000001,140,230
L613248,Mount Mitchell SP,35.764900600000004,-82.2697449,144,450
L499843,Lake Lure,35.4338199,-82.22854609999999,154,138
L793945,Dinkins Bottom,36.0968342,-80.51939960000001,116,129
L518504,Tar River Trail--Battle Park,35.9603272,-77.7975368,103,51
L445536,New River SP--US221 Access,36.4735,-81.337007,138,108
L1712604,Pisgah NF--Max Patch Mountain,35.8030083,-82.95874849999998,109,35
L573266,Boone's Cave Park,35.795942300000014,-80.46266560000002,94,62
L1083767,North Carolina Welcome Center (Northbound I-95),34.5376012,-79.2348361,67,35
L3398069,Lake Ansley C. Moore,34.739028700000006,-79.4748402,131,2
L417829,Merchants Millpond SP,36.433437,-76.68371199999999,145,129
L3169554,Dehart Botanical Gardens,36.02241200000001,-78.353135,75,14
L2811853,Snowbird Mountain Lodge,35.3428788,-83.89092560000002,124,127
L2381066,Farmington Community Center,36.01100449999999,-80.53377629999999,107,28
L2135777,West Lincoln Park,35.515098,-81.45343799999999,56,3
L1252816,Satterwhite SRA--Satterwhite Point,36.449502100000004,-78.37285999999999,117,19
L1495500,Moratoc Park (Williamston),35.861039,-77.04368940000002,90,38
L3084728,Badin Lake (Montgomery Co.),35.4679403,-80.08466720000001,85,8
L655538,Great Dismal Swamp NWR--Insurance Ditch,36.471753,-76.45892140000001,74,14
L1192408,Croatan NF (Jones Co.),34.8945858,-77.15138199999998,90,7
L792687,Pisgah NF--Roan Mountain,36.10071210000001,-82.10838319999999,105,58
L1405159,R. Wayne Bailey Caswell Game Land,36.4529587,-79.2067972,112,24
L144610,Six Runs Creek,35.014167799999996,-78.2286148,68,12
L213069,Campbell Folk School,35.038706600000005,-83.96296720000001,97,33
L1030245,Roanoke River NWR,35.89961890000001,-77.02308649999999,78,18
L1174386,Lake Chatuge,35.0102657,-83.78830719999999,98,18
L1233922,Lake Gaston,36.5170128,-77.9867935,127,33
L2780069,All American Trail,35.041344499999994,-79.2330658,54,6
L4506998,Deep River Park (Lee County),35.5699877,-79.24116080000002,68,11
L2885062,Edenton Fish Hatchery,36.058102500000004,-76.63938049999999,66,15
L1890752,Cabin Lake County Park,34.983021599999994,-77.7978389,62,11
L3480022,Kinston Nature Center (Neuseway Nature Park),35.26023000000001,-77.58522,77,18
L3837528,Perquimans County Community Center,36.170507,-76.44590900000001,53,9
L880829,Parker's Ferry,36.4365445,-76.95345640000001,77,12
L4557075,La Moye Park,35.554905999999995,-77.75058,40,3
L276107,Cape Island--CMP (Cape May Point),38.937786499999994,-74.9670721,368,2731
L197353,Sandy Hook,40.4392518,-73.98692630000001,355,5623
L200019,Island Beach SP,39.848370700000004,-74.0880203,298,1109
L109133,Edwin B. Forsythe NWR (Brigantine Unit),39.465,-74.4477778,316,4620
L249999,Heislerville WMA,39.230258600000006,-75.00340460000001,258,2068
L389007,Richard W. DeKorte Park,40.783300000000004,-74.1025167,268,5420
L160720,Palmyra Cove Nature Park,40.002445,-75.045456,252,2275
L268849,Spruce Run Reservoir,40.650718600000005,-74.92806940000001,289,4910
L1416005,Fort Mott SP & Finns Point NC,39.605622100000005,-75.55332179999999,219,233
L189035,Liberty SP,40.702569800000006,-74.04935360000002,288,2283
L697648,Morgan Avenue Mudflats,40.46551110000001,-74.26259990000001,216,765
L324763,Paulinskill River WMA / Hyper Humus IBA,41.081409099999995,-74.71278579999999,245,439
L302963,Great Swamp NWR,40.7138227,-74.46301300000002,239,3447
L450417,Duke Farms IBA,40.544705,-74.624022,213,1019
L2348679,National Park--Dredge Spoils,39.8636513,-75.18878819999998,219,512
L275985,Stony Brook-Millstone Watershed Preserve,40.357622199999994,-74.77314229999999,206,2017
L249020,Merrill Creek Reservior,40.7337244,-75.10011829999999,255,2017
L209818,Garret Mountain Reservation (Park),40.89951680000001,-74.17918079999998,228,5363
L663158,Hatfield Swamp IBA--West Essex Park,40.842758800000006,-74.3105793,182,608
L1867387,Linden Hawk Rise Sanctuary,40.60275200000001,-74.24798860000001,201,893
L1879717,Cooper River Park,39.926720100000004,-75.06861450000001,158,72
L208278,Lytle Ranch Preserve,37.143419200000004,-114.0232372,269,1144
L165048,Farmington Bay WMA,40.955141,-111.91913960000002,256,3489
L212323,Lee Kay Ponds,40.73971360000001,-112.0437241,212,2386
L168559,Provo Airport Dike,40.220886,-111.71229000000001,245,1759
L168383,Hyrum Reservoir & SP,41.61963,-111.8595,173,448
L164961,Bear River MBR -- Auto Tour Loop,41.4692291,-112.29477879999999,250,2305
L352958,Fish Springs NWR,39.865343,-113.3936175,287,935
L151129,Pineview Reservoir,41.26630800000001,-111.81228,169,198
L503156,Quichapa Lake,37.6528735,-113.20467000000001,148,168
L230404,Ouray NWR,40.132868200000004,-109.64248609999999,212,188
L590506,Clear Lake WMA,39.1054877,-112.62930469999999,175,59
L689299,Matheson Wetlands Preserve -- Main Pond & Boardwalk,38.57782939999999,-109.57506179999999,193,502
L453748,Rockport Reservoir & SP,40.76910180000001,-111.397934,196,689
L617030,Midview Reservoir (Boreham Lake),40.175856700000004,-110.17476079999999,158,94
L452854,Jordanelle Reclamation Area,40.5784986,-111.42986300000001,175,353
L767183,Kanab & vicinity,37.047231,-112.520256,146,74
L268297,Bryce Canyon NP,37.6461898,-112.1660052,179,426
L352009,East Canyon Reservoir,40.9073716,-111.5928922,211,626
L501755,James W Fitzgerald WMA,40.1822177,-112.4198341,148,137
L507795,Ken's Lake,38.4821662,-109.43048,127,143
L566941,Deseret Ranch,41.435005100000005,-111.14696500000001,236,296
L166123,Capitol Reef NP,38.284879,-111.21960090000002,176,227
L591911,Minersville Reservoir -- South Side (Hwy 21),38.220043200000006,-112.83061980000001,178,184
L592025,Desert Lake WMA,39.3757104,-110.78235629999999,123,71
L504759,Wales Reservoir,39.5039745,-111.6134548,125,41
L503368,Koosharem Reservoir,38.599583,-111.8450582,112,73
L504357,Scofield Reservoir & Vicinity,39.75537260000001,-111.15262990000001,144,77
L299269,Flaming Gorge NRA,40.927847099999994,-109.55474579999999,132,23
L597821,Otter Creek Reservoir,38.16675230000001,-112.01660160000002,119,33
L210301,Peveto Woods - Baton Rouge Audubon Society Sanctuary,29.7576119,-93.60228179999999,303,1912
L727256,Fort Jackson,29.352439999999998,-89.45711000000001,247,283
L392713,Grand Isle,29.2390388,-89.9895716,314,1135
L727192,Bayou Sauvage NWR,30.0537,-89.88046999999999,279,1543
L727216,C. Bickham Dickson Park,32.44365,-93.70182000000001,247,1484
L597864,Old Vincent Mini-refuge,30.0647114,-92.2931385,199,113
L200657,Fontainebleau SP,30.3371423,-90.0427437,235,675
L389831,Richfield River Silt (restricted access),30.3494444,-91.2247222,216,278
L727323,LUMCON--Cocodrie,29.25457,-90.66138,210,324
L727375,Sam Houston Jones SP,30.30068,-93.2555,178,216
L727380,Sherburne WMA Complex--South Farm,30.41619,-91.52451,229,375
L727174,Acadiana Park Nature Station,30.255619999999997,-91.98872999999999,162,141
L727260,Fourchon area,29.15734,-90.17875999999998,219,217
L727239,Cotile Recreation Area,31.317900000000005,-92.72622000000001,225,1065
L668464,J. Davis Par. Landfill environs,30.265296099999997,-92.8638498,225,420
L727308,Lake Martin (Lake la Pointe)-Cypress Island Preserve,30.203729999999997,-91.90114000000001,247,1321
L607730,LA: Acadia Par.; Crowley Wastewater Treatment Plant (restr acc),30.2172452,-92.4022508,181,122
L789329,Red River NWR--Headquarters Unit,32.4520012,-93.67286679999998,229,256
L727232,Jean Lafitte NHP--Chalmette Battlefield,29.94189,-89.99451000000002,141,86
L727205,Bonnet Carre Spillway,30.00075,-90.42986,257,696
L454150,Maurepas Swamp,30.15222,-90.56889,129,37
L816569,Red River NWR--Bayou Pierre Unit Yates Tract,32.1346293,-93.4713364,250,382
L727202,Black Bayou Lake NWR,32.6016748,-92.0428133,227,1010
L898026,NSU Aquaculture Research Center,31.518264100000003,-92.735939,142,23
L247504,Lake Fausse Point SP,30.0437946,-91.6133195,161,78
L271694,Cypremort Point,29.7185834,-91.87059509999999,138,11
L727339,Morganza Forebay,30.782079999999997,-91.6232,188,81
L1773846,Red River NWR--Pintail Tract,32.087616,-93.5264047,79,19
L622061,LSU Hill Farm,32.752416000000004,-93.06046490000001,194,260
L1022426,D'Arbonne NWR--Union Parish,32.63937490000001,-92.23194120000001,225,579
L727394,Thistlethwaite WMA,30.66778,-92.00023,113,22
L727336,Miller's Lake,30.73114,-92.35858999999999,184,22
L302787,Catahoula NWR (La Salle Parish),31.5733615,-92.01469590000002,214,288
L3090503,Maurepas Swamp WMA --Boyce Tower Rd.,30.148764,-90.8078384,82,14
L371382,Tensas River NWR,32.31732149999999,-91.3764346,191,162
L475093,Upper Ouachita NWR--Mollicy Unit,32.9125945,-92.03616140000001,192,151
L727287,Joyce WMA,30.397260000000003,-90.42913,148,89
L300522,Tickfaw SP,30.381086,-90.63111310000001,152,198
L945614,Poverty Point Reservoir SP,32.516420499999995,-91.4869308,164,110
L727228,Cat Island NWR,30.7860874,-91.46118160000002,103,24
L692377,Maurepas Swamp WMA--St. James Tract,30.0937518,-90.76063160000001,92,38
L4048438,Levee Road,30.4049339,-91.2176371,11,1
L386122,South Toledo Bend SP,31.2096633,-93.57815269999999,110,31
L1129686,Kisatchie NF--Calcasieu RD--Vernon Unit,30.983505199999996,-93.15580129999998,124,77
L727295,Kisatchie NF--Catahoula Ranger District,31.523860000000003,-92.54891,114,79
L894921,Catahoula NWR--Bushley Bayou Unit,31.6677005,-91.98316100000001,133,27
L727266,Grand Cote NWR,31.10967,-92.13764,120,14
L727215,Buckhorn WMA,32.017269999999996,-91.36345,171,7
L2127990,Beauregard Parish--Old River Rd.,30.453651,-93.685829,35,5
L1005433,Bogue Chitto SP,30.775616299999996,-90.1541519,169,306
L456503,West Bay WMA,30.75,-92.75,38,2
L3680516,Norris Road Marsh,32.5274913,-92.4563617,94,20
L280359,Bayou Cocodrie NWR,31.563617499999996,-91.61670679999999,136,90
L387728,Bayou Macon WMA,32.8340198,-91.307373,121,66
L839263,Caney Creek Reservoir,32.22500030000001,-92.49046330000002,119,112
L727304,Lake Bistineau SP,32.438410000000005,-93.39515,117,17
L268609,Boeuf WMA,32.020884699999996,-91.9380569,144,42
L1324264,Kepler Creek Lake,32.3398198,-93.1333594,52,7
L727200,Big Lake WMA,32.09413000000001,-91.50096,0,0
L1151404,LA: Assumption Par.; Lake Verret,29.8494287,-91.1044693,64,6
L715824,Poverty Point  SHS,32.642591100000004,-91.40790220000001,91,20
L727361,Port Hudson SHS,30.69255,-91.26922000000002,93,30
L727245,Kisatchie NF--Winn Ranger District,31.833180000000002,-92.91175000000001,65,23
L3916147,St. Helena Parish Multipurpose Center,30.709214799999998,-90.59328320000002,50,5
L618557,Chisholm Creek Park & Great Plains Nature Center,37.7413314,-97.2708035,215,382
L208634,Baker Wetlands,38.920911000000004,-95.2328154,274,1295
L125099,Cheyenne Bottoms WA,38.48517290000001,-98.654995,311,2340
L1678526,"Elkhart Cemetery, Shelterbelt, & WTP",37.0103873,-101.8908119,270,331
L998135,Rocky Ford SFA,39.23854390000001,-96.58761260000001,248,1261
L125100,Quivira NWR,38.12159330000001,-98.4903717,315,1902
L166021,Shawnee Mission Park,38.9833982,-94.80750560000001,263,2197
L775029,Cheney WA,37.77865230000001,-97.82569889999999,241,130
L1284316,Wilson SP--Hell Creek Area,38.91427739999999,-98.5034394,210,262
L603840,Perry Lake,39.1364517,-95.45625690000001,259,390
L292640,Lake Shawnee,39.00591130000001,-95.62717839999999,232,836
L488853,Tuttle Creek SP--River Pond Area,39.2533917,-96.586647,220,859
L1005188,Marais des Cygnes WA,38.245595400000006,-94.71296310000001,269,276
L1286534,Harvey Co. East Park,38.047989699999995,-97.20104460000002,222,331
L632903,Melvern Lake--Outlet Park,38.517314,-95.70402860000002,215,296
L1249976,Milford Lake (Geary Co.),39.1032233,-96.9327164,172,13
L887672,Neosho WA,37.496855200000006,-95.13667009999999,260,608
L125101,Flint Hills NWR (Coffey Co.),38.29970000000001,-95.8988,234,179
L880222,Kanopolis Lake,38.61761,-97.98778990000001,200,65
L567988,Hillsdale Lake,38.6699645,-94.91758350000002,237,248
L902081,Ft. Leavenworth--Bottomlands,39.380221899999995,-94.8976707,187,78
L618549,Winfield City Lake,37.3530339,-96.87890049999999,193,66
L1869580,Concannon SFL,38.068399400000004,-100.5580974,138,56
L756025,Webster Res.,39.390570700000005,-99.4430923,232,253
L618570,Slate Creek Wetland WA,37.188061499999996,-97.20373749999999,236,194
L852058,Cheney SP--West Shore Area (Kingman Co.),37.72537940000001,-97.8364277,216,158
